Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,1.9,"Dallas, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Texas DHSH- NEDSS query,Crude rates,All data are county level.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Male,All,0.4,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,0.7,"Houston, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","National Electronic Disease Surveillance System Base System (NBS) download at May 22, 2015.",Crude rate of confirmed Shiga toxin producing E. Coli cases in Houston City.,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,All,1.2,"Houston, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","National Electronic Disease Surveillance System Base System (NBS) download at May 22, 2015.",Crude rate of confirmed Shiga toxin producing E. Coli cases in Houston City.,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Male,All,0.2,"Houston, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","National Electronic Disease Surveillance System Base System (NBS) download at May 22, 2015.",Crude rate of confirmed Shiga toxin producing E. Coli cases in Houston City.,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,White,3.2,"Seattle, WA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Public Health-Seattle & King County; Communicable Disease Epidemiology and Immunization Section. 2010 Census.,,used 2010 census as denominator,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,All,0.4,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,0.4,"Philadelphia, PA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Division of Disease Control, Philadelphia Dept of Public Health",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Male,All,3.6,"San Jose, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Santa Clara County Public Health Department, California Reportable Dieases Information Exchange (CalREDIE), 2012-2014, data are provisional as of April 30, 2015; U.S. Census Bureau, Census 2010",,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,1.2,"Los Angeles, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Download disease from Visual CMR database, LAC DPH/ACDC.","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. LA City identified by census tract of residence of decedent.",,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Black,0.3,"Los Angeles, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Download disease from Visual CMR database, LAC DPH/ACDC.","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. LA City identified by census tract of residence of decedent.",,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,White,1.8,"Los Angeles, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Download disease from Visual CMR database, LAC DPH/ACDC.","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. LA City identified by census tract of residence of decedent.",,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,All,1.3,"Los Angeles, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Download disease from Visual CMR database, LAC DPH/ACDC.","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. LA City identified by census tract of residence of decedent.",,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Male,All,1.2,"Los Angeles, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Download disease from Visual CMR database, LAC DPH/ACDC.","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. LA City identified by census tract of residence of decedent.",,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Asian/PI,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Male,All,0.9,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,1.0,"San Antonio, TX","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",NEDSS Base System,Used confirmed cases only as indicator of laboratory-confirmed; did not include probable cases (of note there were many cases with unknown race/ethnicity),,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,All,1.5,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,White,1.2,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Hispanic,1.0,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.",Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Black,,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates censored where less than 5 cases were presented as data would be statistically unstable.; Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Asian/PI,,"San Diego County, CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","County of San Diego, Health and Human Services Agency, Public Health Services, Epidemiology and Immunizations Services Branch; January, 2018; SANDAG Current Population Estimates, Received May 2017.","Annual case counts are grouped by CDC disease year, following the schema of CDC disease weeks, which do not necessarily reflect the calendar year. Cases are grouped into year on the basis of the earliest of the following dates: onset date, laboratory specimen collection date, diagnosis date, death date, date report was received. Rates are calculated per 100,000 population using the appropriate population stratifications and year population estimates as received by the San Diego Association of Governments (SANDAG) which is our county's official census holder.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates censored where less than 5 cases were presented as data would be statistically unstable.; Shiga toxin-Producing E. coli (including O157) confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Male,All,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,White,5.0,"Portland (Multnomah County), OR","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Other Communicable Disease case reports, National Center for Health Statistics Population Estimates(Vintage 2012), Census Bureau Population Estimates (Vintage 2012)","Age-Adjusted Rate per 100,000 Persons. If the Relative Standar Error >= 30%, then the estimate was supressed","OPHAT, communicable disease query",,,2.7,8.4
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,All,4.8,"Portland (Multnomah County), OR","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Other Communicable Disease case reports, National Center for Health Statistics Population Estimates(Vintage 2012), Census Bureau Population Estimates (Vintage 2012)","Age-Adjusted Rate per 100,000 Persons. If the Relative Standar Error >= 30%, then the estimate was supressed","OPHAT, communicable disease query",,,2.8,7.6
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,White,3.4,"Portland (Multnomah County), OR","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Other Communicable Disease case reports, National Center for Health Statistics Population Estimates(Vintage 2012), Census Bureau Population Estimates (Vintage 2012)","Age-Adjusted Rate per 100,000 Persons. If the Relative Standar Error >= 30%, then the estimate was supressed","OPHAT, communicable disease query",,,2.1,5.3
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,3.6,"Portland (Multnomah County), OR","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Other Communicable Disease case reports, National Center for Health Statistics Population Estimates(Vintage 2012), Census Bureau Population Estimates (Vintage 2012)","Age-Adjusted Rate per 100,000 Persons. If the Relative Standar Error >= 30%, then the estimate was supressed","OPHAT, communicable disease query",,,2.3,5.3
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,All,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,White,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,,"Indianapolis (Marion County), IN","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",MCPHD Foodborne Disease Data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Black,,"Indianapolis (Marion County), IN","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",MCPHD Foodborne Disease Data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Hispanic,,"Indianapolis (Marion County), IN","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",MCPHD Foodborne Disease Data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Other,,"Indianapolis (Marion County), IN","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",MCPHD Foodborne Disease Data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,White,,"Indianapolis (Marion County), IN","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",MCPHD Foodborne Disease Data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,All,,"Indianapolis (Marion County), IN","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",MCPHD Foodborne Disease Data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Male,All,,"Indianapolis (Marion County), IN","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",MCPHD Foodborne Disease Data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Other,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Hispanic,,"Columbus, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Black,,"Oakland (Alameda County), CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",CCR Title 17 reportable diseases reported to ACPHD Acute Communicable Disease Unit,Denominator used was CA Dept of Finance projections year of interest,"Data is for Alameda County (excluding the city of Berkeley); Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed here due to small numbers; Includes shiga toxin in feces. ",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,All,1.5,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,Black,1.9,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Both,White,1.4,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2013,Female,All,2.4,"Cleveland, OH","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",Ohio Disease Reporting System (Ohio Department of Health,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Hispanic,4.0,"Oakland (Alameda County), CA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",CCR Title 17 reportable diseases reported to ACPHD Acute Communicable Disease Unit,Denominator used was CA Dept of Finance projections year of interest,Data is for Alameda County (excluding the city of Berkeley).  Data includes shiga toxin in feces,,,2.2,6.7
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,All,0.7,"Miami (Miami-Dade County), FL","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Female,All,0.4,"Miami (Miami-Dade County), FL","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Male,All,1.1,"Miami (Miami-Dade County), FL","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.",,,,,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,All,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Asian/PI,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Black,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Hispanic,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,Other,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Both,White,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Food Safety,"Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)",2014,Female,All,,"Boston, MA","Rate of lab-confirmed infections caused by Shiga Toxin-Producing E-Coli per 100,000 population using 2010 US Census figures.","Infectious Disease Bureau, Boston Public Health Commission",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
